make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,brand,transmission,color,service_history,accidents_reported,insurance_valid,price_usd
-0.13376356141489207,0.6680699582326506,-0.37604106182315566,-1.158008830447751,-1.4063014899305233,-0.8798931306287653,0.8179155664978265,0.8835438830437001,-0.7724063288904642,0.7166868948037359,0.5129564327492494,6675.12
0.8260119673956431,-0.38937026959911997,-0.37604106182315566,-0.10143922442834158,-1.4063014899305233,0.16468305744221645,-1.2226200856915193,-1.4570010439784469,1.2946553680320898,2.1507853425454884,0.5129564327492494,12036.47
-1.213511031326744,0.9647904741402477,-0.6102334235187473,0.9551303815910678,0.7125189505510185,0.5128751201325437,-1.2226200856915193,1.4686801147992368,1.2946553680320898,-0.7174115529380166,0.5129564327492494,6202.01
-1.453454913529378,-1.1520813943817343,0.17040778213322477,-1.158008830447751,1.4187924307115325,1.2092592455131983,0.8179155664978265,-1.4570010439784469,-0.7724063288904642,0.7166868948037359,-1.9494833014187662,5511.14
-0.25373550251620897,1.0384727499025364,1.3413695906111829,-1.158008830447751,-1.4063014899305233,1.5574513082035255,-1.2226200856915193,-0.2867285804673734,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,10454.8
-0.6136513258201597,1.4307810830152654,2.122010796263155,-0.10143922442834158,-1.4063014899305233,0.16468305744221645,-1.2226200856915193,-1.4570010439784469,-0.7724063288904642,0.7166868948037359,0.5129564327492494,14323.29
-0.013791620313575165,0.8393314640585117,-0.21991282069276125,0.9551303815910678,0.7125189505510185,-0.8798931306287653,-1.2226200856915193,-1.4570010439784469,1.2946553680320898,-0.7174115529380166,0.5129564327492494,7300.95
-0.6136513258201597,-0.4351727653432457,-0.21991282069276125,0.9551303815910678,1.4187924307115325,-1.2280851933190926,0.8179155664978265,0.8835438830437001,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,3551.38
1.1859277906995938,-1.0923390086285272,2.122010796263155,-1.158008830447751,0.00624547039050464,-1.2280851933190926,-1.2226200856915193,-0.2867285804673734,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,10915.68
0.22615226188905863,0.6063361596210032,2.122010796263155,0.9551303815910678,0.00624547039050464,-0.5317010679384381,-1.2226200856915193,0.2984076512881634,-0.7724063288904642,0.7166868948037359,0.5129564327492494,12167.58
0.94598390849696,2.0839645005836656,-0.8444257852143389,-1.158008830447751,-1.4063014899305233,-0.8798931306287653,-1.2226200856915193,0.2984076512881634,-0.7724063288904642,0.7166868948037359,0.5129564327492494,10183.02
-0.37370744361752584,1.2037600171530771,0.5607283849592108,0.9551303815910678,-1.4063014899305233,1.2092592455131983,-1.2226200856915193,-1.4570010439784469,-0.7724063288904642,0.7166868948037359,0.5129564327492494,8673.11
1.1859277906995938,-0.18226333232133451,2.122010796263155,-1.158008830447751,-0.7000280097700093,-0.8798931306287653,0.8179155664978265,-0.8718648122229101,1.2946553680320898,0.7166868948037359,-1.9494833014187662,11891.74
-1.213511031326744,-1.3552055059426398,0.17040778213322477,0.9551303815910678,-0.7000280097700093,0.5128751201325437,-1.2226200856915193,0.2984076512881634,1.2946553680320898,-0.7174115529380166,0.5129564327492494,4877.33
-1.333482972428061,0.026835017814891497,-0.6102334235187473,0.9551303815910678,0.7125189505510185,-0.18350900524811078,-1.2226200856915193,0.2984076512881634,1.2946553680320898,-0.7174115529380166,-1.9494833014187662,2626.17
-0.6136513258201597,0.170216743622589,1.3413695906111829,-1.158008830447751,0.7125189505510185,-1.5762772560094198,0.8179155664978265,-0.2867285804673734,1.2946553680320898,-0.7174115529380166,-1.9494833014187662,8163.7
0.10618032078774173,0.881151134085757,-1.0005540263447332,0.9551303815910678,0.00624547039050464,0.5128751201325437,0.8179155664978265,-0.8718648122229101,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,5854.69
1.4258716729022276,0.10450011929406122,2.122010796263155,0.9551303815910678,0.7125189505510185,-1.2280851933190926,0.8179155664978265,0.8835438830437001,-0.7724063288904642,0.7166868948037359,0.5129564327492494,13474.08
-0.9735671491241104,1.096223722797304,-1.0005540263447332,-1.158008830447751,0.00624547039050464,-1.5762772560094198,0.8179155664978265,0.8835438830437001,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,5008.66
-0.8535952080227934,-0.2041688737641771,-0.8444257852143389,-1.158008830447751,0.7125189505510185,1.5574513082035255,0.8179155664978265,-0.2867285804673734,1.2946553680320898,-0.7174115529380166,0.5129564327492494,4698.82
0.7060400262943262,-0.4033101596082017,0.5607283849592108,0.9551303815910678,-1.4063014899305233,0.861067182822871,0.8179155664978265,1.4686801147992368,-0.7724063288904642,-0.7174115529380166,-1.9494833014187662,8321.86
1.0659558495982768,-0.32365364527059215,-0.8444257852143389,-1.158008830447751,-0.7000280097700093,0.16468305744221645,0.8179155664978265,0.2984076512881634,1.2946553680320898,0.7166868948037359,0.5129564327492494,6906.61
-1.5734268546306949,-0.6880821983651569,-0.37604106182315566,-1.158008830447751,0.00624547039050464,0.16468305744221645,0.8179155664978265,0.8835438830437001,-0.7724063288904642,2.1507853425454884,0.5129564327492494,3442.04
-0.7336232669214765,-0.9867941271311939,-0.21991282069276125,-1.158008830447751,-0.7000280097700093,0.861067182822871,0.8179155664978265,-0.8718648122229101,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,4295.43
-1.213511031326744,-1.0485279257428417,-1.1566822674751278,0.9551303815910678,0.7125189505510185,-1.2280851933190926,0.8179155664978265,1.4686801147992368,-0.7724063288904642,-0.7174115529380166,0.5129564327492494,3009.93
-1.333482972428061,0.33351259801468924,1.3413695906111829,-1.158008830447751,1.4187924307115325,-0.8798931306287653,0.8179155664978265,-0.8718648122229101,-0.7724063288904642,-0.7174115529380166,-1.9494833014187662,5715.46
1.5458436140035445,-0.556648949708101,-0.8444257852143389,0.9551303815910678,0.00624547039050464,-1.2280851933190926,0.8179155664978265,0.8835438830437001,1.2946553680320898,2.1507853425454884,0.5129564327492494,7378.75
-0.6136513258201597,-0.3017481038277496,-0.37604106182315566,0.9551303815910678,-0.7000280097700093,1.2092592455131983,-1.2226200856915193,0.2984076512881634,-0.7724063288904642,2.1507853425454884,-1.9494833014187662,5588.21
-0.7336232669214765,0.8652198312182354,-1.0005540263447332,-1.158008830447751,0.7125189505510185,1.5574513082035255,0.8179155664978265,1.4686801147992368,1.2946553680320898,0.7166868948037359,-1.9494833014187662,4644.0
-1.6933987957320118,1.71356170891378,-0.37604106182315566,0.9551303815910678,-0.7000280097700093,1.5574513082035255,-1.2226200856915193,-1.4570010439784469,-0.7724063288904642,0.7166868948037359,0.5129564327492494,6448.1
-0.7336232669214765,0.02285219209801109,-0.8444257852143389,0.9551303815910678,-1.4063014899305233,-0.8798931306287653,0.8179155664978265,-1.4570010439784469,1.2946553680320898,0.7166868948037359,0.5129564327492494,5861.64
